symbol,type,low,high
ADANIPORTS,OB,1480.0,1513.55
ADANIPORTS,OB,1536.0,1556.9
ADANIPORTS,OB,1488.1,1539.75
ADANIPORTS,OB,1519.0,1543.5
ADANIPORTS,OB,1452.0,1488.0
ADANIPORTS,OB,1486.3,1510.0
ADANIPORTS,OB,1467.0,1486.4
ADANIPORTS,OB,1476.6,1498.1
ADANIPORTS,OB,1427.55,1468.75
ADANIPORTS,OB,1425.1,1457.85
ADANIPORTS,OB,1394.45,1438.0
ADANIPORTS,OB,1438.2,1464.0
ADANIPORTS,OB,1444.0,1468.75
ADANIPORTS,OB,1337.0,1423.9
ADANIPORTS,OB,1404.35,1432.95
ADANIPORTS,OB,1407.15,1426.0
ADANIPORTS,OB,1387.55,1408.0
ADANIPORTS,OB,1335.2,1370.8
ADANIPORTS,OB,1304.15,1368.0
ADANIPORTS,OB,1372.1,1408.0
ADANIPORTS,OB,1295.9,1353.05
ADANIPORTS,OB,1350.0,1372.95
ADANIPORTS,OB,1260.65,1296.65
ADANIPORTS,OB,995.65,1160.7
ADANIPORTS,OB,1119.35,1174.45
ADANIPORTS,OB,1163.15,1226.9
ADANIPORTS,OB,1262.0,1301.0
ADANIPORTS,OB,1256.1,1282.5
ADANIPORTS,OB,1230.75,1258.35
ADANIPORTS,OB,1207.25,1238.9
ADANIPORTS,OB,1176.2,1215.9
ADANIPORTS,OB,1180.0,1203.1
ADANIPORTS,OB,1212.0,1258.8
ADANIPORTS,OB,1206.35,1231.8
ADANIPORTS,OB,1158.05,1200.9
ADANIPORTS,OB,1058.95,1106.45
ADANIPORTS,OB,1145.4,1190.0
ADANIPORTS,OB,1080.45,1118.05
ADANIPORTS,OB,1061.25,1096.65
ADANIPORTS,OB,1010.75,1118.5
ADANIPORTS,OB,1063.0,1117.5
ADANIPORTS,OB,1042.15,1120.0
ADANIPORTS,OB,1065.7,1083.25
ADANIPORTS,OB,1040.6,1081.0
ADANIPORTS,OB,1115.05,1139.45
ADANIPORTS,OB,1161.2,1186.95
ADANIPORTS,OB,1173.05,1202.2
ADANIPORTS,OB,1168.05,1202.0
ADANIPORTS,OB,1143.0,1200.1
ADANIPORTS,OB,1112.0,1135.6
ADANIPORTS,OB,1181.2,1243.4
ADANIPORTS,OB,1315.0,1356.3
ADANIPORTS,OB,1316.4,1366.9
ADANIPORTS,OB,1362.0,1381.9
ADANIPORTS,OB,1381.4,1407.3
ADANIPORTS,OB,1358.6,1408.0
ADANIPORTS,OB,1428.8,1457.5
ADANIPORTS,OB,1426.7,1472.0
ADANIPORTS,OB,1463.1,1484.0
ADANIPORTS,OB,1331.6,1372.6
ADANIPORTS,OB,1385.5,1404.0
ADANIPORTS,OB,1416.6,1439.9
ADANIPORTS,OB,1428.3,1453.9
ADANIPORTS,OB,1429.1,1456.5
ADANIPORTS,FVG,1499.45,1540.0
ADANIPORTS,FVG,1556.9,1568.5
ADANIPORTS,FVG,1488.0,1490.0
ADANIPORTS,FVG,1438.0,1443.85
ADANIPORTS,FVG,1215.6,1220.0
ADANIPORTS,FVG,1220.9,1262.0
ADANIPORTS,FVG,1203.1,1225.75
ADANIPORTS,FVG,1106.45,1118.5
ADANIPORTS,FVG,1131.4,1145.4
ADANIPORTS,FVG,1141.95,1145.5
ADANIPORTS,FVG,1094.0,1123.55
ADANIPORTS,FVG,1127.9,1140.1
ADANIPORTS,FVG,1063.0,1101.85
ADANIPORTS,FVG,1118.65,1134.1
ADANIPORTS,FVG,1148.55,1158.8
ADANIPORTS,FVG,1161.0,1161.2
ADANIPORTS,FVG,1135.6,1179.0
ADANIPORTS,FVG,1170.3,1201.6
ADANIPORTS,FVG,1223.9,1242.7
ADANIPORTS,FVG,1226.5,1285.7
ADANIPORTS,FVG,1295.0,1315.0
ADANIPORTS,FVG,1324.9,1347.1
ADANIPORTS,FVG,1381.9,1401.0
ADANIPORTS,FVG,1427.8,1428.8
ADANIPORTS,FVG,1441.1,1453.7
ADANIPORTS,FVG,1356.7,1385.1
ADANIPORTS,FVG,1364.9,1385.5
ADANIPORTS,FVG,1404.0,1427.0
ADANIPORTS,FVG,1437.8,1438.3
ASIANPAINT,OB,2990.4,3089.7
ASIANPAINT,OB,3003.0,3054.0
ASIANPAINT,OB,3148.75,3198.6
ASIANPAINT,OB,3110.7,3166.75
ASIANPAINT,OB,3147.5,3174.55
ASIANPAINT,OB,3217.0,3257.0
ASIANPAINT,OB,3275.0,3320.0
ASIANPAINT,OB,3206.75,3252.0
ASIANPAINT,OB,3038.0,3098.55
ASIANPAINT,OB,3026.0,3064.0
ASIANPAINT,OB,2980.6,3069.0
ASIANPAINT,OB,2952.0,3015.55
ASIANPAINT,OB,2872.7,2918.8
ASIANPAINT,OB,2470.0,2535.0
ASIANPAINT,OB,2425.0,2465.95
ASIANPAINT,OB,2450.05,2507.95
ASIANPAINT,OB,2453.3,2506.0
ASIANPAINT,OB,2385.05,2404.65
ASIANPAINT,OB,2380.7,2415.0
ASIANPAINT,OB,2266.05,2302.55
ASIANPAINT,OB,2256.5,2287.45
ASIANPAINT,OB,2256.7,2340.0
ASIANPAINT,OB,2207.8,2239.85
ASIANPAINT,OB,2244.9,2270.0
ASIANPAINT,OB,2212.05,2246.8
ASIANPAINT,OB,2277.7,2364.45
ASIANPAINT,OB,2260.25,2298.9
ASIANPAINT,OB,2185.7,2247.95
ASIANPAINT,OB,2203.0,2250.55
ASIANPAINT,OB,2218.75,2251.95
ASIANPAINT,OB,2124.75,2159.85
ASIANPAINT,OB,2222.5,2257.2
ASIANPAINT,OB,2268.75,2307.0
ASIANPAINT,OB,2304.0,2340.95
ASIANPAINT,OB,2292.15,2328.4
ASIANPAINT,OB,2380.25,2448.0
ASIANPAINT,OB,2413.5,2450.0
ASIANPAINT,OB,2413.7,2468.7
ASIANPAINT,OB,2398.0,2444.9
ASIANPAINT,OB,2293.5,2349.1
ASIANPAINT,OB,2277.1,2319.0
ASIANPAINT,OB,2291.4,2347.7
ASIANPAINT,OB,2283.1,2310.0
ASIANPAINT,OB,2255.0,2304.0
ASIANPAINT,OB,2239.0,2252.6
ASIANPAINT,OB,2208.1,2263.0
ASIANPAINT,OB,2264.0,2285.0
ASIANPAINT,OB,2268.9,2309.7
ASIANPAINT,OB,2350.2,2400.0
ASIANPAINT,OB,2412.0,2443.0
ASIANPAINT,OB,2386.3,2415.0
ASIANPAINT,OB,2361.3,2380.8
ASIANPAINT,FVG,2908.7,2936.0
ASIANPAINT,FVG,2964.45,2970.0
ASIANPAINT,FVG,2965.1,3005.05
ASIANPAINT,FVG,3032.8,3062.8
ASIANPAINT,FVG,3034.8,3038.35
ASIANPAINT,FVG,3054.0,3078.0
ASIANPAINT,FVG,3106.35,3156.05
ASIANPAINT,FVG,3174.55,3217.0
ASIANPAINT,FVG,3257.0,3258.0
ASIANPAINT,FVG,3314.0,3315.0
ASIANPAINT,FVG,3310.0,3340.3
ASIANPAINT,FVG,3252.0,3277.05
ASIANPAINT,FVG,3285.85,3305.15
ASIANPAINT,FVG,3055.0,3066.1
ASIANPAINT,FVG,2316.0,2321.3
ASIANPAINT,FVG,2239.85,2251.0
ASIANPAINT,FVG,2259.25,2285.3
ASIANPAINT,FVG,2159.85,2183.1
ASIANPAINT,FVG,2182.8,2248.0
ASIANPAINT,FVG,2239.25,2267.85
ASIANPAINT,FVG,2354.0,2390.9
ASIANPAINT,FVG,2425.0,2431.0
ASIANPAINT,FVG,2217.1,2227.0
ASIANPAINT,FVG,2250.0,2255.0
ASIANPAINT,FVG,2272.8,2275.4
ASIANPAINT,FVG,2292.6,2326.1
ASIANPAINT,FVG,2400.0,2425.0
ASIANPAINT,FVG,2465.1,2492.9
AXISBANK,OB,1155.5,1200.0
AXISBANK,OB,1163.65,1194.6
AXISBANK,OB,1127.0,1144.8
AXISBANK,OB,1139.95,1155.7
AXISBANK,OB,1148.65,1159.0
AXISBANK,OB,1150.2,1171.3
AXISBANK,OB,1166.1,1175.25
AXISBANK,OB,1169.35,1181.7
AXISBANK,OB,1171.85,1182.95
AXISBANK,OB,1150.8,1181.35
AXISBANK,OB,1181.0,1194.85
AXISBANK,OB,1227.6,1240.6
AXISBANK,OB,1239.0,1261.7
AXISBANK,OB,1235.35,1247.1
AXISBANK,OB,1173.1,1219.15
AXISBANK,OB,1130.9,1184.85
AXISBANK,OB,1149.5,1172.0
AXISBANK,OB,1124.0,1151.35
AXISBANK,OB,1158.65,1183.15
AXISBANK,OB,1167.05,1194.0
AXISBANK,OB,1153.85,1178.0
AXISBANK,OB,1135.45,1176.95
AXISBANK,OB,1151.05,1172.9
AXISBANK,OB,1135.1,1165.5
AXISBANK,OB,1121.55,1135.0
AXISBANK,OB,1142.65,1159.6
AXISBANK,OB,1129.4,1154.45
AXISBANK,OB,1144.55,1158.35
AXISBANK,OB,1115.95,1139.9
AXISBANK,OB,1065.0,1105.85
AXISBANK,OB,1063.95,1096.5
AXISBANK,OB,1059.9,1090.0
AXISBANK,OB,1037.0,1064.85
AXISBANK,OB,1014.65,1052.9
AXISBANK,OB,948.0,963.7
AXISBANK,OB,977.6,988.65
AXISBANK,OB,1010.5,1022.05
AXISBANK,OB,1002.6,1016.35
AXISBANK,OB,987.65,1016.0
AXISBANK,OB,1000.65,1021.9
AXISBANK,OB,992.0,1019.4
AXISBANK,OB,1005.1,1016.0
AXISBANK,OB,1046.9,1058.9
AXISBANK,OB,1089.05,1118.85
AXISBANK,OB,1080.75,1095.6
AXISBANK,OB,1058.0,1081.85
AXISBANK,OB,1194.9,1230.0
AXISBANK,OB,1146.0,1179.9
AXISBANK,OB,1175.0,1193.9
AXISBANK,OB,1157.7,1178.8
AXISBANK,OB,1148.5,1172.2
AXISBANK,OB,1185.9,1199.4
AXISBANK,OB,1192.9,1210.7
AXISBANK,OB,1177.5,1196.7
AXISBANK,OB,1191.7,1202.2
AXISBANK,OB,1189.6,1208.8
AXISBANK,OB,1157.0,1175.5
AXISBANK,OB,1210.8,1237.1
AXISBANK,OB,1211.3,1227.0
AXISBANK,OB,1213.8,1227.8
AXISBANK,OB,1211.0,1226.3
AXISBANK,OB,1168.0,1181.0
AXISBANK,OB,1161.9,1180.0
AXISBANK,OB,1163.0,1176.6
AXISBANK,OB,1162.3,1179.0
AXISBANK,OB,1154.8,1172.9
AXISBANK,OB,1095.0,1110.6
AXISBANK,FVG,1175.6,1181.0
AXISBANK,FVG,1194.85,1201.0
AXISBANK,FVG,1205.7,1215.0
AXISBANK,FVG,1219.55,1227.6
AXISBANK,FVG,1247.1,1262.25
AXISBANK,FVG,1168.35,1175.05
AXISBANK,FVG,1151.35,1185.55
AXISBANK,FVG,1141.4,1153.9
AXISBANK,FVG,1076.95,1079.8
AXISBANK,FVG,949.75,977.6
AXISBANK,FVG,1000.5,1010.5
AXISBANK,FVG,997.35,1006.5
AXISBANK,FVG,1011.1,1015.15
AXISBANK,FVG,1017.4,1030.7
AXISBANK,FVG,1016.0,1033.7
AXISBANK,FVG,1039.0,1043.5
AXISBANK,FVG,1058.9,1073.7
AXISBANK,FVG,1075.55,1096.35
AXISBANK,FVG,1081.85,1083.0
AXISBANK,FVG,1072.7,1112.6
AXISBANK,FVG,1117.0,1153.6
AXISBANK,FVG,1163.5,1198.1
AXISBANK,FVG,1199.2,1212.1
AXISBANK,FVG,1179.9,1184.4
AXISBANK,FVG,1172.2,1190.0
AXISBANK,FVG,1199.4,1203.2
AXISBANK,FVG,1196.7,1208.7
AXISBANK,FVG,1175.5,1206.2
AXISBANK,FVG,1201.2,1218.4
AXISBANK,FVG,1224.5,1228.1
BAJAJ-AUTO,OB,9021.5,9141.0
BAJAJ-AUTO,OB,9345.0,9489.5
BAJAJ-AUTO,OB,9167.5,9382.0
BAJAJ-AUTO,OB,9372.5,9536.0
BAJAJ-AUTO,OB,9411.5,9548.0
BAJAJ-AUTO,OB,9518.0,9698.0
BAJAJ-AUTO,OB,10529.5,10644.0
BAJAJ-AUTO,OB,11352.5,11461.5
BAJAJ-AUTO,OB,11450.0,11756.0
BAJAJ-AUTO,OB,11812.5,12191.0
BAJAJ-AUTO,OB,11240.0,11525.0
BAJAJ-AUTO,OB,11510.5,11692.5
BAJAJ-AUTO,OB,11183.5,11654.5
BAJAJ-AUTO,OB,9822.0,11008.5
BAJAJ-AUTO,OB,10065.0,10352.5
BAJAJ-AUTO,OB,9401.5,9825.0
BAJAJ-AUTO,OB,9133.5,9652.0
BAJAJ-AUTO,OB,9548.0,9830.5
BAJAJ-AUTO,OB,9183.5,9470.0
BAJAJ-AUTO,OB,9265.5,9459.0
BAJAJ-AUTO,OB,8894.5,9249.5
BAJAJ-AUTO,OB,8770.5,8866.0
BAJAJ-AUTO,OB,8530.5,8820.5
BAJAJ-AUTO,OB,8758.0,8870.0
BAJAJ-AUTO,OB,8723.0,8870.0
BAJAJ-AUTO,OB,8632.5,8768.0
BAJAJ-AUTO,OB,8504.5,8655.5
BAJAJ-AUTO,OB,8521.5,8741.0
BAJAJ-AUTO,OB,8339.5,8550.5
BAJAJ-AUTO,OB,8399.0,8612.5
BAJAJ-AUTO,OB,8338.5,8426.5
BAJAJ-AUTO,OB,8153.5,8280.0
BAJAJ-AUTO,OB,8154.5,8279.0
BAJAJ-AUTO,OB,8593.0,8740.0
BAJAJ-AUTO,OB,8212.0,8507.0
BAJAJ-AUTO,OB,8183.0,8338.5
BAJAJ-AUTO,OB,7136.0,7490.0
BAJAJ-AUTO,OB,7194.5,7314.5
BAJAJ-AUTO,OB,7170.5,7386.0
BAJAJ-AUTO,OB,7249.5,7423.0
BAJAJ-AUTO,OB,7714.5,7848.5
BAJAJ-AUTO,OB,7617.5,7826.5
BAJAJ-AUTO,OB,7463.0,7695.0
BAJAJ-AUTO,OB,7670.0,7802.0
BAJAJ-AUTO,OB,7875.5,7984.0
BAJAJ-AUTO,OB,7768.0,8055.5
BAJAJ-AUTO,OB,7610.0,7886.0
BAJAJ-AUTO,OB,7480.5,7675.0
BAJAJ-AUTO,OB,8315.5,8631.0
BAJAJ-AUTO,OB,8498.5,8619.5
BAJAJ-AUTO,OB,8207.0,8408.5
BAJAJ-AUTO,OB,8299.0,8401.0
BAJAJ-AUTO,OB,8362.0,8450.0
BAJAJ-AUTO,OB,8329.0,8539.5
BAJAJ-AUTO,OB,8232.0,8443.5
BAJAJ-AUTO,OB,8371.0,8437.0
BAJAJ-AUTO,OB,8360.0,8496.0
BAJAJ-AUTO,OB,8291.0,8474.0
BAJAJ-AUTO,OB,8035.5,8120.0
BAJAJ-AUTO,OB,8184.5,8345.0
BAJAJ-AUTO,OB,8277.0,8470.0
BAJAJ-AUTO,FVG,9080.0,9274.0
BAJAJ-AUTO,FVG,9270.0,9277.0
BAJAJ-AUTO,FVG,9415.5,9423.0
BAJAJ-AUTO,FVG,9625.0,9684.5
BAJAJ-AUTO,FVG,9763.5,10084.0
BAJAJ-AUTO,FVG,10582.0,10642.5
BAJAJ-AUTO,FVG,10651.5,10742.5
BAJAJ-AUTO,FVG,10633.0,10715.0
BAJAJ-AUTO,FVG,10763.0,11160.5
BAJAJ-AUTO,FVG,11217.0,11399.5
BAJAJ-AUTO,FVG,11718.0,11928.0
BAJAJ-AUTO,FVG,12123.5,12241.5
BAJAJ-AUTO,FVG,9898.0,10065.0
BAJAJ-AUTO,FVG,8866.0,8880.0
BAJAJ-AUTO,FVG,8635.0,8676.5
BAJAJ-AUTO,FVG,8550.5,8724.0
BAJAJ-AUTO,FVG,8211.0,8212.0
BAJAJ-AUTO,FVG,8279.0,8390.0
BAJAJ-AUTO,FVG,7259.5,7267.0
BAJAJ-AUTO,FVG,7423.0,7431.0
BAJAJ-AUTO,FVG,7453.0,7531.0
BAJAJ-AUTO,FVG,7575.5,7742.0
BAJAJ-AUTO,FVG,7755.5,7870.5
BAJAJ-AUTO,FVG,7175.5,7276.0
BAJAJ-AUTO,FVG,7343.5,7447.5
BAJAJ-AUTO,FVG,7442.5,7635.0
BAJAJ-AUTO,FVG,7587.5,7670.0
BAJAJ-AUTO,FVG,7856.0,7875.5
BAJAJ-AUTO,FVG,7552.0,7753.5
BAJAJ-AUTO,FVG,8005.0,8075.5
BAJAJ-AUTO,FVG,8159.0,8282.0
BAJAJ-AUTO,FVG,8285.0,8315.5
BAJAJ-AUTO,FVG,8619.5,8680.5
BAJAJ-AUTO,FVG,8328.5,8371.0
BAJAJ-AUTO,FVG,8120.0,8184.5
BAJFINANCE,OB,654.0,665.5
BAJFINANCE,OB,676.5,685.5
BAJFINANCE,OB,651.0,670.0
BAJFINANCE,OB,643.0,649.0
BAJFINANCE,OB,659.0,665.5
BAJFINANCE,OB,670.5,676.0
BAJFINANCE,OB,720.5,746.0
BAJFINANCE,OB,719.0,733.0
BAJFINANCE,OB,719.0,737.0
BAJFINANCE,OB,732.0,768.0
BAJFINANCE,OB,748.5,760.0
BAJFINANCE,OB,767.5,782.5
BAJFINANCE,OB,715.5,743.0
BAJFINANCE,OB,716.0,729.5
BAJFINANCE,OB,687.0,700.0
BAJFINANCE,OB,664.0,683.0
BAJFINANCE,OB,687.5,704.5
BAJFINANCE,OB,675.0,697.5
BAJFINANCE,OB,645.0,661.5
BAJFINANCE,OB,661.0,674.0
BAJFINANCE,OB,649.5,672.5
BAJFINANCE,OB,663.0,672.0
BAJFINANCE,OB,678.0,693.5
BAJFINANCE,OB,680.0,686.0
BAJFINANCE,OB,679.0,688.0
BAJFINANCE,OB,723.5,735.5
BAJFINANCE,OB,713.5,725.5
BAJFINANCE,OB,710.5,735.0
BAJFINANCE,OB,716.0,728.5
BAJFINANCE,OB,728.0,748.5
BAJFINANCE,OB,726.0,747.5
BAJFINANCE,OB,779.0,798.0
BAJFINANCE,OB,814.0,835.5
BAJFINANCE,OB,828.0,845.5
BAJFINANCE,OB,840.0,853.0
BAJFINANCE,OB,851.0,867.0
BAJFINANCE,OB,822.0,850.0
BAJFINANCE,OB,832.5,864.0
BAJFINANCE,OB,839.0,856.0
BAJFINANCE,OB,885.0,913.0
BAJFINANCE,OB,846.0,876.5
BAJFINANCE,OB,862.5,884.0
BAJFINANCE,OB,896.5,917.0
BAJFINANCE,OB,923.0,939.0
BAJFINANCE,OB,899.0,934.5
BAJFINANCE,OB,855.5,889.0
BAJFINANCE,OB,875.0,897.5
BAJFINANCE,OB,860.5,878.0
BAJFINANCE,OB,913.0,928.5
BAJFINANCE,OB,907.0,931.0
BAJFINANCE,OB,907.0,920.0
BAJFINANCE,OB,914.0,929.0
BAJFINANCE,OB,916.0,928.0
BAJFINANCE,OB,897.0,913.0
BAJFINANCE,OB,887.0,899.0
BAJFINANCE,OB,935.5,953.0
BAJFINANCE,OB,894.0,922.5
BAJFINANCE,OB,914.5,936.0
BAJFINANCE,OB,934.0,956.0
BAJFINANCE,OB,905.2,924.5
BAJFINANCE,OB,918.1,929.3
BAJFINANCE,OB,911.3,932.0
BAJFINANCE,OB,916.0,926.25
BAJFINANCE,OB,940.0,962.0
BAJFINANCE,FVG,665.5,667.0
BAJFINANCE,FVG,666.5,676.5
BAJFINANCE,FVG,649.0,659.0
BAJFINANCE,FVG,660.0,662.0
BAJFINANCE,FVG,665.5,669.5
BAJFINANCE,FVG,682.0,685.0
BAJFINANCE,FVG,687.0,688.0
BAJFINANCE,FVG,692.0,707.0
BAJFINANCE,FVG,716.0,723.0
BAJFINANCE,FVG,745.5,756.0
BAJFINANCE,FVG,764.0,771.0
BAJFINANCE,FVG,683.0,699.0
BAJFINANCE,FVG,661.5,667.0
BAJFINANCE,FVG,661.0,663.0
BAJFINANCE,FVG,666.5,667.0
BAJFINANCE,FVG,676.5,678.0
BAJFINANCE,FVG,696.0,707.5
BAJFINANCE,FVG,715.0,715.5
BAJFINANCE,FVG,686.0,686.5
BAJFINANCE,FVG,688.0,697.0
BAJFINANCE,FVG,695.0,736.0
BAJFINANCE,FVG,747.5,757.0
BAJFINANCE,FVG,771.0,785.0
BAJFINANCE,FVG,811.0,830.0
BAJFINANCE,FVG,844.0,844.5
BAJFINANCE,FVG,840.0,854.0
BAJFINANCE,FVG,837.5,839.0
BAJFINANCE,FVG,863.0,868.0
BAJFINANCE,FVG,877.0,893.0
BAJFINANCE,FVG,860.0,862.5
BAJFINANCE,FVG,884.0,907.5
BAJFINANCE,FVG,919.0,923.0
BAJFINANCE,FVG,878.0,899.0
BAJFINANCE,FVG,911.0,913.0
BAJFINANCE,FVG,920.0,925.0
BAJFINANCE,FVG,899.0,940.0
BAJFINANCE,FVG,943.5,948.5
BAJFINANCE,FVG,907.5,914.5
BAJFINANCE,FVG,930.0,936.0
BAJFINANCE,FVG,929.5,942.25
BAJFINANCE,FVG,926.25,937.35
BAJFINANCE,FVG,951.0,953.65
BAJAJFINSV,OB,1562.0,1611.9
BAJAJFINSV,OB,1630.0,1659.0
BAJAJFINSV,OB,1532.55,1576.45
BAJAJFINSV,OB,1526.8,1546.45
BAJAJFINSV,OB,1545.05,1563.9
BAJAJFINSV,OB,1700.05,1735.0
BAJAJFINSV,OB,1836.0,1898.0
BAJAJFINSV,OB,1815.25,1874.8
BAJAJFINSV,OB,1838.55,1876.85
BAJAJFINSV,OB,1898.35,1923.6
BAJAJFINSV,OB,1968.3,2018.95
BAJAJFINSV,OB,1833.1,1893.95
BAJAJFINSV,OB,1842.0,1895.75
BAJAJFINSV,OB,1809.1,1869.45
BAJAJFINSV,OB,1716.15,1770.95
BAJAJFINSV,OB,1698.1,1751.9
BAJAJFINSV,OB,1740.2,1777.45
BAJAJFINSV,OB,1694.05,1758.0
BAJAJFINSV,OB,1705.05,1757.0
BAJAJFINSV,OB,1565.25,1596.0
BAJAJFINSV,OB,1582.0,1614.9
BAJAJFINSV,OB,1574.95,1587.95
BAJAJFINSV,OB,1619.2,1647.55
BAJAJFINSV,OB,1674.6,1690.5
BAJAJFINSV,OB,1560.55,1594.75
BAJAJFINSV,OB,1560.0,1575.95
BAJAJFINSV,OB,1674.2,1703.65
BAJAJFINSV,OB,1675.0,1700.5
BAJAJFINSV,OB,1666.6,1700.0
BAJAJFINSV,OB,1650.0,1730.45
BAJAJFINSV,OB,1670.95,1698.4
BAJAJFINSV,OB,1711.0,1751.0
BAJAJFINSV,OB,1702.0,1732.65
BAJAJFINSV,OB,1741.0,1856.0
BAJAJFINSV,OB,1742.0,1795.3
BAJAJFINSV,OB,1825.0,1867.6
BAJAJFINSV,OB,1868.05,1899.2
BAJAJFINSV,OB,1853.0,1889.9
BAJAJFINSV,OB,1785.25,1833.5
BAJAJFINSV,OB,1788.25,1836.85
BAJAJFINSV,OB,1803.15,1840.0
BAJAJFINSV,OB,1840.0,1864.4
BAJAJFINSV,OB,1825.0,1880.0
BAJAJFINSV,OB,1935.0,1978.0
BAJAJFINSV,OB,1920.95,1963.5
BAJAJFINSV,OB,1878.0,1918.3
BAJAJFINSV,OB,1960.8,1984.0
BAJAJFINSV,OB,2070.0,2110.0
BAJAJFINSV,OB,2023.1,2125.0
BAJAJFINSV,OB,1926.5,2020.0
BAJAJFINSV,OB,2010.0,2042.0
BAJAJFINSV,OB,1995.0,2047.0
BAJAJFINSV,OB,1992.0,2041.8
BAJAJFINSV,OB,2000.1,2032.9
BAJAJFINSV,OB,1929.1,1965.9
BAJAJFINSV,OB,1988.1,2028.3
BAJAJFINSV,OB,1957.4,1996.2
BAJAJFINSV,OB,2004.0,2028.0
BAJAJFINSV,OB,2005.0,2065.0
BAJAJFINSV,OB,1977.6,2014.4
BAJAJFINSV,OB,1989.0,2015.0
BAJAJFINSV,OB,2007.3,2038.9
BAJAJFINSV,OB,2015.2,2049.0
BAJAJFINSV,FVG,1592.75,1595.2
BAJAJFINSV,FVG,1625.0,1637.65
BAJAJFINSV,FVG,1563.9,1599.95
BAJAJFINSV,FVG,1630.0,1638.75
BAJAJFINSV,FVG,1644.95,1652.0
BAJAJFINSV,FVG,1688.0,1700.05
BAJAJFINSV,FVG,1735.0,1750.05
BAJAJFINSV,FVG,1772.0,1787.8
BAJAJFINSV,FVG,1793.5,1811.95
BAJAJFINSV,FVG,1902.0,1914.6
BAJAJFINSV,FVG,1923.6,1930.15
BAJAJFINSV,FVG,1938.8,1966.3
BAJAJFINSV,FVG,1737.85,1740.2
BAJAJFINSV,FVG,1596.0,1600.0
BAJAJFINSV,FVG,1587.95,1595.05
BAJAJFINSV,FVG,1603.8,1606.1
BAJAJFINSV,FVG,1647.55,1649.0
BAJAJFINSV,FVG,1673.0,1674.6
BAJAJFINSV,FVG,1575.95,1576.4
BAJAJFINSV,FVG,1584.05,1692.0
BAJAJFINSV,FVG,1698.4,1711.0
BAJAJFINSV,FVG,1732.65,1767.25
BAJAJFINSV,FVG,1795.3,1796.65
BAJAJFINSV,FVG,1800.85,1825.0
BAJAJFINSV,FVG,1867.6,1880.8
BAJAJFINSV,FVG,1808.8,1836.5
BAJAJFINSV,FVG,1880.0,1894.9
BAJAJFINSV,FVG,1898.7,1935.0
BAJAJFINSV,FVG,1978.0,1994.2
BAJAJFINSV,FVG,1918.3,1960.8
BAJAJFINSV,FVG,1975.7,2035.7
BAJAJFINSV,FVG,2039.7,2070.0
BAJAJFINSV,FVG,1986.6,2008.1
BAJAJFINSV,FVG,1999.0,2010.6
BAJAJFINSV,FVG,1965.9,1991.0
BAJAJFINSV,FVG,1998.9,1999.2
BAJAJFINSV,FVG,2020.6,2021.8
BAJAJFINSV,FVG,2015.0,2018.1
BPCL,OB,344.6,351.9
BPCL,OB,333.4,349.65
BPCL,OB,332.8,343.95
BPCL,OB,321.0,332.75
BPCL,OB,348.55,355.1
BPCL,OB,349.0,355.9
BPCL,OB,346.65,355.75
BPCL,OB,353.5,359.7
BPCL,OB,338.55,352.8
BPCL,OB,322.95,337.95
BPCL,OB,335.15,341.8
BPCL,OB,332.8,343.3
BPCL,OB,334.55,343.3
BPCL,OB,322.0,332.55
BPCL,OB,303.1,323.6
BPCL,OB,302.25,312.95
BPCL,OB,298.1,313.5
BPCL,OB,306.8,315.1
BPCL,OB,279.35,287.45
BPCL,OB,289.4,294.25
BPCL,OB,292.85,299.55
BPCL,OB,287.65,293.0
BPCL,OB,288.0,294.9
BPCL,OB,289.75,295.25
BPCL,OB,280.7,290.5
BPCL,OB,264.25,274.7
BPCL,OB,263.5,268.95
BPCL,OB,254.3,263.9
BPCL,OB,256.5,260.9
BPCL,OB,242.2,251.8
BPCL,OB,261.65,267.2
BPCL,OB,253.75,259.75
BPCL,OB,247.45,258.6
BPCL,OB,236.15,244.05
BPCL,OB,256.06,265.96
BPCL,OB,262.01,266.67
BPCL,OB,272.13,283.33
BPCL,OB,277.05,295.7
BPCL,OB,291.1,296.8
BPCL,OB,293.3,304.95
BPCL,OB,309.0,322.45
BPCL,OB,310.55,322.2
BPCL,OB,305.7,320.2
BPCL,OB,304.5,310.6
BPCL,OB,311.75,319.65
BPCL,OB,308.7,318.9
BPCL,OB,315.5,322.9
BPCL,OB,317.6,322.55
BPCL,OB,309.0,320.95
BPCL,OB,308.25,315.4
BPCL,OB,319.4,324.7
BPCL,OB,317.75,331.0
BPCL,OB,311.7,320.45
BPCL,OB,310.1,317.0
BPCL,OB,316.6,323.0
BPCL,OB,330.35,337.7
BPCL,OB,330.55,335.55
BPCL,OB,342.85,348.2
BPCL,OB,339.95,344.35
BPCL,FVG,315.85,323.4
BPCL,FVG,327.15,331.05
BPCL,FVG,329.4,337.3
BPCL,FVG,338.95,346.15
BPCL,FVG,327.45,336.35
BPCL,FVG,333.8,347.4
BPCL,FVG,345.55,348.15
BPCL,FVG,333.1,336.7
BPCL,FVG,341.8,346.35
BPCL,FVG,346.95,360.15
BPCL,FVG,339.4,343.9
BPCL,FVG,344.6,348.05
BPCL,FVG,309.05,311.1
BPCL,FVG,287.45,292.0
BPCL,FVG,287.0,293.35
